"","ParticipantCode","Age","Gender","Round","Offer","Response","Is_anonymous","Other","PrevOffer","PrevResponse","centered_PrevOffer","log_offer","Semantic_distance"
"1152","jpubcjip",50,"1","P5.5",45,"Accept","0",8,50,"Accept",0,3.80666248977032,0.904576684986924
"1153","9v4hhlqw",21,"2","P5.5",38,"Accept","0",8,32,"Accept",-18,3.63758615972639,1
"1154","6fia97r7",20,"2","P5.5",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.919963042312994
"1155","3fvt8cun",21,"2","P5.5",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.921515637853656
"1156","vpzy9ekv",20,"2","P5.5",45,"Decline","0",8,40,"Decline",-10,3.80666248977032,0.929959503054653
"1157","51puq0c0",26,"2","P5.5",44,"Accept","0",8,43,"Accept",-7,3.78418963391826,0.902285184220969
"1158","19ta5o5n",23,"2","P5.5",45,"Accept","0",8,50,"Accept",0,3.80666248977032,0.923067755127282
"1159","t4di9mzf",21,"2","P5.5",33,"Accept","0",8,33,"Accept",-17,3.49650756146648,0.935517148328862
"1160","ytmp7lod",21,"2","P5.5",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.934183198195364
"1161","te4gtw5r",52,"2","P5.5",35,"Accept","0",8,35,"Accept",-15,3.55534806148941,0.933270538243809
"1162","l1318zut",23,"1","P5.5",45,"Accept","0",8,45,"Accept",-5,3.80666248977032,0.930647131797716
"1163","g5qcynby",22,"1","P5.5",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.898426783468667
"1164","wi5jeew6",25,"2","P5.5",40,"Accept","0",8,50,"Accept",0,3.68887945411394,0.925441208689343
"1165","o3hvm7pe",27,"2","P5.5",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.890749617297353
"1166","20ib0rz7",23,"2","P5.5",40,"Decline","0",8,40,"Accept",-10,3.68887945411394,0.940437426945707
"1167","j6s1nkqt",18,"2","P5.5",31,"Decline","0",8,27,"Decline",-23,3.43398720448515,0.758052461346606
"1168","kknjqt0t",23,"1","P5.5",10,"Decline","0",8,10,"Accept",-40,2.30258509299405,0.94001475482331
"1169","o36reyew",22,"1","P5.5",50,"Decline","0",8,50,"Accept",0,3.91202300542815,0.889587018867495
"1170","rcce43lu",24,"1","P5.5",30,"Decline","0",8,35,"Decline",-15,3.40119738166216,0.864989489522334
"1171","98eku7hk",20,"2","P5.6",2,"Decline","0",8,3,"Accept",-47,0.693147180559945,0.880062024920278
"1172","wfeh0pi6",50,"1","P5.6",20,"Accept","0",8,50,"Accept",0,2.99573227355399,0.861592650939119
"1173","027156c3",21,"1","P5.6",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.918066511211649
"1174","xfea0bma",22,"1","P5.6",45,"Accept","0",8,50,"Accept",0,3.80666248977032,0.934278502829337
"1175","ornzkfx7",22,"1","P5.6",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.856166597883474
"1176","1vup6pbh",25,"2","P5.6",65,"Decline","0",8,15,"Accept",-35,4.17438726989564,0.774162329810548
"1177","579jcdm7",49,"1","P5.6",50,"Accept","0",8,100,"Accept",50,3.91202300542815,0.889752465405828
"1178","jpubcjip",50,"1","P5.6",50,"Decline","0",8,45,"Accept",-5,3.91202300542815,0.904576684986924
"1179","9v4hhlqw",21,"2","P5.6",42,"Accept","0",8,38,"Accept",-12,3.73766961828337,1
"1180","6fia97r7",20,"2","P5.6",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.919963042312994
"1181","3fvt8cun",21,"2","P5.6",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.921515637853656
"1182","vpzy9ekv",20,"2","P5.6",30,"Decline","0",8,45,"Decline",-5,3.40119738166216,0.929959503054653
"1183","51puq0c0",26,"2","P5.6",45,"Accept","0",8,44,"Accept",-6,3.80666248977032,0.902285184220969
"1184","19ta5o5n",23,"2","P5.6",50,"Accept","0",8,45,"Accept",-5,3.91202300542815,0.923067755127282
"1185","t4di9mzf",21,"2","P5.6",33,"Decline","0",8,33,"Accept",-17,3.49650756146648,0.935517148328862
"1186","ytmp7lod",21,"2","P5.6",30,"Decline","0",8,40,"Accept",-10,3.40119738166216,0.934183198195364
"1187","te4gtw5r",52,"2","P5.6",40,"Accept","0",8,35,"Accept",-15,3.68887945411394,0.933270538243809
"1188","l1318zut",23,"1","P5.6",50,"Accept","0",8,45,"Accept",-5,3.91202300542815,0.930647131797716
"1189","g5qcynby",22,"1","P5.6",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.898426783468667
"1190","wi5jeew6",25,"2","P5.6",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.925441208689343
"1191","o3hvm7pe",27,"2","P5.6",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.890749617297353
"1192","20ib0rz7",23,"2","P5.6",45,"Accept","0",8,40,"Decline",-10,3.80666248977032,0.940437426945707
"1193","j6s1nkqt",18,"2","P5.6",35,"Accept","0",8,31,"Decline",-19,3.55534806148941,0.758052461346606
"1194","kknjqt0t",23,"1","P5.6",20,"Accept","0",8,10,"Decline",-40,2.99573227355399,0.94001475482331
"1195","o36reyew",22,"1","P5.6",20,"Accept","0",8,50,"Decline",0,2.99573227355399,0.889587018867495
"1196","rcce43lu",24,"1","P5.6",35,"Accept","0",8,30,"Decline",-20,3.55534806148941,0.864989489522334
"1197","98eku7hk",20,"2","P5.7",3,"Accept","0",8,2,"Decline",-48,1.09861228866811,0.880062024920278
"1198","wfeh0pi6",50,"1","P5.7",50,"Accept","0",8,20,"Accept",-30,3.91202300542815,0.861592650939119
"1199","027156c3",21,"1","P5.7",50,"Decline","0",8,50,"Accept",0,3.91202300542815,0.918066511211649
"1200","xfea0bma",22,"1","P5.7",45,"Decline","0",8,45,"Accept",-5,3.80666248977032,0.934278502829337
"1201","ornzkfx7",22,"1","P5.7",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.856166597883474
"1202","1vup6pbh",25,"2","P5.7",60,"Accept","0",8,65,"Decline",15,4.0943445622221,0.774162329810548
"1203","579jcdm7",49,"1","P5.7",100,"Accept","0",8,50,"Accept",0,4.60517018598809,0.889752465405828
"1204","jpubcjip",50,"1","P5.7",50,"Accept","0",8,50,"Decline",0,3.91202300542815,0.904576684986924
"1205","9v4hhlqw",21,"2","P5.7",45,"Accept","0",8,42,"Accept",-8,3.80666248977032,1
"1206","6fia97r7",20,"2","P5.7",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.919963042312994
"1207","3fvt8cun",21,"2","P5.7",40,"Decline","0",8,40,"Accept",-10,3.68887945411394,0.921515637853656
"1208","vpzy9ekv",20,"2","P5.7",45,"Accept","0",8,30,"Decline",-20,3.80666248977032,0.929959503054653
"1209","51puq0c0",26,"2","P5.7",46,"Accept","0",8,45,"Accept",-5,3.8286413964891,0.902285184220969
"1210","19ta5o5n",23,"2","P5.7",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.923067755127282
"1211","t4di9mzf",21,"2","P5.7",33,"Decline","0",8,33,"Decline",-17,3.49650756146648,0.935517148328862
"1212","ytmp7lod",21,"2","P5.7",35,"Decline","0",8,30,"Decline",-20,3.55534806148941,0.934183198195364
"1213","te4gtw5r",52,"2","P5.7",35,"Accept","0",8,40,"Accept",-10,3.55534806148941,0.933270538243809
"1214","l1318zut",23,"1","P5.7",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.930647131797716
"1215","g5qcynby",22,"1","P5.7",40,"Decline","0",8,40,"Accept",-10,3.68887945411394,0.898426783468667
"1216","wi5jeew6",25,"2","P5.7",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.925441208689343
"1217","o3hvm7pe",27,"2","P5.7",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.890749617297353
"1218","20ib0rz7",23,"2","P5.7",60,"Accept","0",8,45,"Accept",-5,4.0943445622221,0.940437426945707
"1219","j6s1nkqt",18,"2","P5.7",37,"Accept","0",8,35,"Accept",-15,3.61091791264422,0.758052461346606
"1220","kknjqt0t",23,"1","P5.7",20,"Decline","0",8,20,"Accept",-30,2.99573227355399,0.94001475482331
"1221","o36reyew",22,"1","P5.7",20,"Accept","0",8,20,"Accept",-30,2.99573227355399,0.889587018867495
"1222","rcce43lu",24,"1","P5.7",35,"Accept","0",8,35,"Accept",-15,3.55534806148941,0.864989489522334
"1223","98eku7hk",20,"2","P5.8",2,"Decline","0",8,3,"Accept",-47,0.693147180559945,0.880062024920278
"1224","wfeh0pi6",50,"1","P5.8",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.861592650939119
"1225","027156c3",21,"1","P5.8",45,"Accept","0",8,50,"Decline",0,3.80666248977032,0.918066511211649
"1226","xfea0bma",22,"1","P5.8",50,"Decline","0",8,45,"Decline",-5,3.91202300542815,0.934278502829337
"1227","ornzkfx7",22,"1","P5.8",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.856166597883474
"1228","1vup6pbh",25,"2","P5.8",40,"Decline","0",8,60,"Accept",10,3.68887945411394,0.774162329810548
"1229","579jcdm7",49,"1","P5.8",50,"Decline","0",8,100,"Accept",50,3.91202300542815,0.889752465405828
"1230","jpubcjip",50,"1","P5.8",50,"Decline","0",8,50,"Accept",0,3.91202300542815,0.904576684986924
"1231","9v4hhlqw",21,"2","P5.8",50,"Accept","0",8,45,"Accept",-5,3.91202300542815,1
"1232","6fia97r7",20,"2","P5.8",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.919963042312994
"1233","3fvt8cun",21,"2","P5.8",30,"Decline","0",8,40,"Decline",-10,3.40119738166216,0.921515637853656
"1234","vpzy9ekv",20,"2","P5.8",45,"Accept","0",8,45,"Accept",-5,3.80666248977032,0.929959503054653
"1235","51puq0c0",26,"2","P5.8",47,"Accept","0",8,46,"Accept",-4,3.85014760171006,0.902285184220969
"1236","19ta5o5n",23,"2","P5.8",45,"Accept","0",8,50,"Accept",0,3.80666248977032,0.923067755127282
"1237","t4di9mzf",21,"2","P5.8",35,"Accept","0",8,33,"Decline",-17,3.55534806148941,0.935517148328862
"1238","ytmp7lod",21,"2","P5.8",45,"Accept","0",8,35,"Decline",-15,3.80666248977032,0.934183198195364
"1239","te4gtw5r",52,"2","P5.8",35,"Accept","0",8,35,"Accept",-15,3.55534806148941,0.933270538243809
"1240","l1318zut",23,"1","P5.8",50,"Decline","0",8,50,"Accept",0,3.91202300542815,0.930647131797716
"1241","g5qcynby",22,"1","P5.8",50,"Accept","0",8,40,"Decline",-10,3.91202300542815,0.898426783468667
"1242","wi5jeew6",25,"2","P5.8",40,"Accept","0",8,40,"Accept",-10,3.68887945411394,0.925441208689343
"1243","o3hvm7pe",27,"2","P5.8",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.890749617297353
"1244","20ib0rz7",23,"2","P5.8",75,"Decline","0",8,60,"Accept",10,4.31748811353631,0.940437426945707
"1245","j6s1nkqt",18,"2","P5.8",39,"Accept","0",8,37,"Accept",-13,3.66356164612965,0.758052461346606
"1246","kknjqt0t",23,"1","P5.8",30,"Accept","0",8,20,"Decline",-30,3.40119738166216,0.94001475482331
"1247","o36reyew",22,"1","P5.8",20,"Decline","0",8,20,"Accept",-30,2.99573227355399,0.889587018867495
"1248","rcce43lu",24,"1","P5.8",35,"Accept","0",8,35,"Accept",-15,3.55534806148941,0.864989489522334
"1249","98eku7hk",20,"2","P5.9",2,"Decline","0",8,2,"Decline",-48,0.693147180559945,0.880062024920278
"1250","wfeh0pi6",50,"1","P5.9",50,"Decline","0",8,50,"Accept",0,3.91202300542815,0.861592650939119
"1251","027156c3",21,"1","P5.9",45,"Decline","0",8,45,"Accept",-5,3.80666248977032,0.918066511211649
"1252","xfea0bma",22,"1","P5.9",30,"Decline","0",8,50,"Decline",0,3.40119738166216,0.934278502829337
"1253","ornzkfx7",22,"1","P5.9",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.856166597883474
"1254","1vup6pbh",25,"2","P5.9",45,"Decline","0",8,40,"Decline",-10,3.80666248977032,0.774162329810548
"1255","579jcdm7",49,"1","P5.9",100,"Accept","0",8,50,"Decline",0,4.60517018598809,0.889752465405828
"1256","jpubcjip",50,"1","P5.9",50,"Accept","0",8,50,"Decline",0,3.91202300542815,0.904576684986924
"1257","9v4hhlqw",21,"2","P5.9",47,"Accept","0",8,50,"Accept",0,3.85014760171006,1
"1258","6fia97r7",20,"2","P5.9",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.919963042312994
"1259","3fvt8cun",21,"2","P5.9",10,"Decline","0",8,30,"Decline",-20,2.30258509299405,0.921515637853656
"1260","vpzy9ekv",20,"2","P5.9",40,"Decline","0",8,45,"Accept",-5,3.68887945411394,0.929959503054653
"1261","51puq0c0",26,"2","P5.9",48,"Decline","0",8,47,"Accept",-3,3.87120101090789,0.902285184220969
"1262","19ta5o5n",23,"2","P5.9",50,"Accept","0",8,45,"Accept",-5,3.91202300542815,0.923067755127282
"1263","t4di9mzf",21,"2","P5.9",33,"Decline","0",8,35,"Accept",-15,3.49650756146648,0.935517148328862
"1264","ytmp7lod",21,"2","P5.9",40,"Accept","0",8,45,"Accept",-5,3.68887945411394,0.934183198195364
"1265","te4gtw5r",52,"2","P5.9",40,"Accept","0",8,35,"Accept",-15,3.68887945411394,0.933270538243809
"1266","l1318zut",23,"1","P5.9",45,"Accept","0",8,50,"Decline",0,3.80666248977032,0.930647131797716
"1267","g5qcynby",22,"1","P5.9",45,"Accept","0",8,50,"Accept",0,3.80666248977032,0.898426783468667
"1268","wi5jeew6",25,"2","P5.9",75,"Accept","0",8,40,"Accept",-10,4.31748811353631,0.925441208689343
"1269","o3hvm7pe",27,"2","P5.9",50,"Decline","0",8,50,"Accept",0,3.91202300542815,0.890749617297353
"1270","20ib0rz7",23,"2","P5.9",10,"Decline","0",8,75,"Decline",25,2.30258509299405,0.940437426945707
"1271","j6s1nkqt",18,"2","P5.9",40,"Accept","0",8,39,"Accept",-11,3.68887945411394,0.758052461346606
"1272","kknjqt0t",23,"1","P5.9",30,"Decline","0",8,30,"Accept",-20,3.40119738166216,0.94001475482331
"1273","o36reyew",22,"1","P5.9",30,"Accept","0",8,20,"Decline",-30,3.40119738166216,0.889587018867495
"1274","rcce43lu",24,"1","P5.9",35,"Accept","0",8,35,"Accept",-15,3.55534806148941,0.864989489522334
"1275","98eku7hk",20,"2","P5.10",2,"Decline","0",8,2,"Decline",-48,0.693147180559945,0.880062024920278
"1276","wfeh0pi6",50,"1","P5.10",10,"Accept","0",8,50,"Decline",0,2.30258509299405,0.861592650939119
"1277","027156c3",21,"1","P5.10",40,"Accept","0",8,45,"Decline",-5,3.68887945411394,0.918066511211649
"1278","xfea0bma",22,"1","P5.10",50,"Accept","0",8,30,"Decline",-20,3.91202300542815,0.934278502829337
"1279","ornzkfx7",22,"1","P5.10",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.856166597883474
"1280","1vup6pbh",25,"2","P5.10",50,"Accept","0",8,45,"Decline",-5,3.91202300542815,0.774162329810548
"1281","579jcdm7",49,"1","P5.10",100,"Accept","0",8,100,"Accept",50,4.60517018598809,0.889752465405828
"1282","jpubcjip",50,"1","P5.10",100,"Accept","0",8,50,"Accept",0,4.60517018598809,0.904576684986924
"1283","9v4hhlqw",21,"2","P5.10",39,"Accept","0",8,47,"Accept",-3,3.66356164612965,1
"1284","6fia97r7",20,"2","P5.10",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.919963042312994
"1285","3fvt8cun",21,"2","P5.10",10,"Decline","0",8,10,"Decline",-40,2.30258509299405,0.921515637853656
"1286","vpzy9ekv",20,"2","P5.10",45,"Accept","0",8,40,"Decline",-10,3.80666248977032,0.929959503054653
"1287","51puq0c0",26,"2","P5.10",49,"Accept","0",8,48,"Decline",-2,3.89182029811063,0.902285184220969
"1288","19ta5o5n",23,"2","P5.10",50,"Accept","0",8,50,"Accept",0,3.91202300542815,0.923067755127282
"1289","t4di9mzf",21,"2","P5.10",35,"Accept","0",8,33,"Decline",-17,3.55534806148941,0.935517148328862
"1290","ytmp7lod",21,"2","P5.10",35,"Accept","0",8,40,"Accept",-10,3.55534806148941,0.934183198195364
"1291","te4gtw5r",52,"2","P5.10",35,"Accept","0",8,40,"Accept",-10,3.55534806148941,0.933270538243809
"1292","l1318zut",23,"1","P5.10",45,"Accept","0",8,45,"Accept",-5,3.80666248977032,0.930647131797716
"1293","g5qcynby",22,"1","P5.10",45,"Accept","0",8,45,"Accept",-5,3.80666248977032,0.898426783468667
"1294","wi5jeew6",25,"2","P5.10",25,"Accept","0",8,75,"Accept",25,3.2188758248682,0.925441208689343
"1295","o3hvm7pe",27,"2","P5.10",49,"Accept","0",8,50,"Decline",0,3.89182029811063,0.890749617297353
"1296","20ib0rz7",23,"2","P5.10",15,"Accept","0",8,10,"Decline",-40,2.70805020110221,0.940437426945707
"1297","j6s1nkqt",18,"2","P5.10",42,"Accept","0",8,40,"Accept",-10,3.73766961828337,0.758052461346606
"1298","kknjqt0t",23,"1","P5.10",40,"Accept","0",8,30,"Decline",-20,3.68887945411394,0.94001475482331
"1299","o36reyew",22,"1","P5.10",30,"Decline","0",8,30,"Accept",-20,3.40119738166216,0.889587018867495
"1300","rcce43lu",24,"1","P5.10",35,"Accept","0",8,35,"Accept",-15,3.55534806148941,0.864989489522334
